Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1055,"Meat of pig with the bone, fresh or chilled (indigenous)",2017,2017,1000 Int$,21984190
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1055,"Meat of pig with the bone, fresh or chilled (indigenous)",2015,2015,1000 SLC,19818850
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1055,"Meat of pig with the bone, fresh or chilled (indigenous)",2016,2016,1000 SLC,20215454
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1055,"Meat of pig with the bone, fresh or chilled (indigenous)",2017,2017,1000 SLC,20774233
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1055,"Meat of pig with the bone, fresh or chilled (indigenous)",2015,2015,1000 USD,19818850
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1055,"Meat of pig with the bone, fresh or chilled (indigenous)",2016,2016,1000 USD,20215454
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1055,"Meat of pig with the bone, fresh or chilled (indigenous)",2017,2017,1000 USD,20774233
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),977,"Meat of sheep, fresh or chilled",2015,2015,1000 SLC,191817
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),977,"Meat of sheep, fresh or chilled",2016,2016,1000 SLC,191570
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),977,"Meat of sheep, fresh or chilled",2017,2017,1000 SLC,185160
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),977,"Meat of sheep, fresh or chilled",2015,2015,1000 USD,191817
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),977,"Meat of sheep, fresh or chilled",2016,2016,1000 USD,191570
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),977,"Meat of sheep, fresh or chilled",2017,2017,1000 USD,185160
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1012,"Meat of sheep, fresh or chilled (indigenous)",2015,2015,1000 Int$,329282
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1012,"Meat of sheep, fresh or chilled (indigenous)",2016,2016,1000 Int$,328859
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1012,"Meat of sheep, fresh or chilled (indigenous)",2017,2017,1000 Int$,317854
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1012,"Meat of sheep, fresh or chilled (indigenous)",2015,2015,1000 SLC,191817
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1012,"Meat of sheep, fresh or chilled (indigenous)",2016,2016,1000 SLC,191570
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1012,"Meat of sheep, fresh or chilled (indigenous)",2017,2017,1000 SLC,185160
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1012,"Meat of sheep, fresh or chilled (indigenous)",2015,2015,1000 USD,191817
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1012,"Meat of sheep, fresh or chilled (indigenous)",2016,2016,1000 USD,191570
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1012,"Meat of sheep, fresh or chilled (indigenous)",2017,2017,1000 USD,185160
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1080,"Meat of turkeys, fresh or chilled",2015,2015,1000 SLC,5775120
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1080,"Meat of turkeys, fresh or chilled",2016,2016,1000 SLC,6138926
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1080,"Meat of turkeys, fresh or chilled",2017,2017,1000 SLC,6138332
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1080,"Meat of turkeys, fresh or chilled",2015,2015,1000 USD,5775120
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1080,"Meat of turkeys, fresh or chilled",2016,2016,1000 USD,6138926
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1080,"Meat of turkeys, fresh or chilled",2017,2017,1000 USD,6138332
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1087,"Meat of turkeys, fresh or chilled (indigenous)",2015,2015,1000 Int$,5705076
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1087,"Meat of turkeys, fresh or chilled (indigenous)",2016,2016,1000 Int$,6064470
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),1087,"Meat of turkeys, fresh or chilled (indigenous)",2017,2017,1000 Int$,6063883
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1087,"Meat of turkeys, fresh or chilled (indigenous)",2015,2015,1000 SLC,5775120
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1087,"Meat of turkeys, fresh or chilled (indigenous)",2016,2016,1000 SLC,6138926
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),1087,"Meat of turkeys, fresh or chilled (indigenous)",2017,2017,1000 SLC,6138332
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1087,"Meat of turkeys, fresh or chilled (indigenous)",2015,2015,1000 USD,5775120
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1087,"Meat of turkeys, fresh or chilled (indigenous)",2016,2016,1000 USD,6138926
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),1087,"Meat of turkeys, fresh or chilled (indigenous)",2017,2017,1000 USD,6138332
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),79,Millet,2015,2015,1000 Int$,96367
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),79,Millet,2016,2016,1000 Int$,102564
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),79,Millet,2017,2017,1000 Int$,101337
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),79,Millet,2015,2015,1000 SLC,38534
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),79,Millet,2016,2016,1000 SLC,39987
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),79,Millet,2017,2017,1000 SLC,49639
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),79,Millet,2015,2015,1000 SLC,40033
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),79,Millet,2016,2016,1000 SLC,42607
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),79,Millet,2017,2017,1000 SLC,42097
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),79,Millet,2015,2015,1000 USD,38534
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),79,Millet,2016,2016,1000 USD,39987
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),79,Millet,2017,2017,1000 USD,49639
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),79,Millet,2015,2015,1000 USD,40033
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),79,Millet,2016,2016,1000 USD,42607
QV,Value of Agricultural Production,231,United States of America,58,Gross Production Value (constant 2014-2016 thousand US$),79,Millet,2017,2017,1000 USD,42097
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),449,Mushrooms and truffles,2015,2015,1000 Int$,455392
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),449,Mushrooms and truffles,2016,2016,1000 Int$,463044
QV,Value of Agricultural Production,231,United States of America,152,Gross Production Value (constant 2014-2016 thousand I$),449,Mushrooms and truffles,2017,2017,1000 Int$,458104
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),449,Mushrooms and truffles,2015,2015,1000 SLC,1187647
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),449,Mushrooms and truffles,2016,2016,1000 SLC,1188776
QV,Value of Agricultural Production,231,United States of America,56,Gross Production Value (current thousand SLC),449,Mushrooms and truffles,2017,2017,1000 SLC,1222664
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),449,Mushrooms and truffles,2015,2015,1000 SLC,1169130
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),449,Mushrooms and truffles,2016,2016,1000 SLC,1188776
QV,Value of Agricultural Production,231,United States of America,55,Gross Production Value (constant 2014-2016 thousand SLC),449,Mushrooms and truffles,2017,2017,1000 SLC,1176094
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),449,Mushrooms and truffles,2015,2015,1000 USD,1187647
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),449,Mushrooms and truffles,2016,2016,1000 USD,1188776
QV,Value of Agricultural Production,231,United States of America,57,Gross Production Value (current thousand US$),449,Mushrooms and truffles,2017,2017,1000 USD,1222664
